,index,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,aaai_std,accuracy,early_stop,f1_score,instances_sorted,mean_max_dissim_,mean_min_dissim_,median_max_dissim_,median_min_dissim_,num_topics,pre_threshold,precision,rec_threshold,recall,std_dev_max_dissim_,std_dev_min_dissim_,type,instances_sorted_early_stop
333,141,141.0,141.0,,141.0,141.0,72.3,80.45833333333334,False,73.62857142857143,True,89.0574327258777,13.379649870111287,89.19783288123561,4.421069687110084,4,90,79.625,50,72.66666666666666,0.2487805373035259,14.658326409788465,shape,True_False
334,142,142.0,142.0,,142.0,142.0,72.3,83.10833333333333,False,74.23095238095237,True,89.0574327258777,13.379649870111287,89.19783288123561,4.421069687110084,4,90,83.04166666666666,75,72.5,0.2487805373035259,14.658326409788465,shape,True_False
335,143,143.0,143.0,,143.0,143.0,72.3,80.6,False,72.73333333333333,True,89.0574327258777,13.379649870111287,89.19783288123561,4.421069687110084,4,90,78.91666666666667,90,71.41666666666667,0.2487805373035259,14.658326409788465,shape,True_False
336,144,144.0,144.0,,144.0,144.0,73.0,80.87239583333333,True,71.22061011904762,True,88.95665262212763,11.933364788221553,89.02592482648106,4.031764884425417,4,25,79.61197916666666,25,68.90625,0.3603935781565237,14.876511677292953,object,True_True
337,145,145.0,145.0,,145.0,145.0,73.0,80.9453125,True,73.30431547619048,True,88.95665262212763,11.933364788221553,89.02592482648106,4.031764884425417,4,25,82.31770833333333,50,70.36458333333333,0.3603935781565237,14.876511677292953,object,True_True
338,146,146.0,146.0,,146.0,146.0,73.0,80.69270833333333,True,70.91555059523809,True,88.95665262212763,11.933364788221553,89.02592482648106,4.031764884425417,4,25,81.20052083333333,75,66.92708333333333,0.3603935781565237,14.876511677292953,object,True_True
339,147,147.0,147.0,,147.0,147.0,73.0,81.078125,True,71.12797619047619,True,88.95665262212763,11.933364788221553,89.02592482648106,4.031764884425417,4,25,79.23177083333333,90,68.59374999999999,0.3603935781565237,14.876511677292953,object,True_True
340,148,148.0,148.0,,148.0,148.0,73.0,80.20052083333333,True,72.44233630952381,True,88.95665262212763,11.933364788221553,89.02592482648106,4.031764884425417,4,50,82.45052083333333,25,68.85416666666666,0.3603935781565237,14.876511677292953,object,True_True
341,149,149.0,149.0,,149.0,149.0,73.0,82.05989583333333,True,72.41220238095238,True,88.95665262212763,11.933364788221553,89.02592482648106,4.031764884425417,4,50,80.91145833333333,50,69.63541666666667,0.3603935781565237,14.876511677292953,object,True_True
342,150,150.0,150.0,,150.0,150.0,73.0,80.74739583333334,True,70.65885416666666,True,88.95665262212763,11.933364788221553,89.02592482648106,4.031764884425417,4,50,79.33854166666667,75,68.4375,0.3603935781565237,14.876511677292953,object,True_True
343,151,151.0,151.0,,151.0,151.0,73.0,80.28385416666666,True,73.02901785714286,True,88.95665262212763,11.933364788221553,89.02592482648106,4.031764884425417,4,50,82.60416666666667,90,69.84375,0.3603935781565237,14.876511677292953,object,True_True
344,152,152.0,152.0,,152.0,152.0,73.0,82.05208333333334,True,72.17633928571428,True,88.95665262212763,11.933364788221553,89.02592482648106,4.031764884425417,4,75,79.921875,25,70.57291666666666,0.3603935781565237,14.876511677292953,object,True_True
345,153,153.0,153.0,,153.0,153.0,73.0,81.4140625,True,72.95647321428572,True,88.95665262212763,11.933364788221553,89.02592482648106,4.031764884425417,4,75,80.73177083333334,50,70.80729166666666,0.3603935781565237,14.876511677292953,object,True_True
346,154,154.0,154.0,,154.0,154.0,73.0,80.96614583333333,True,72.37574404761905,True,88.95665262212763,11.933364788221553,89.02592482648106,4.031764884425417,4,75,81.70572916666666,75,68.54166666666666,0.3603935781565237,14.876511677292953,object,True_True
347,155,155.0,155.0,,155.0,155.0,73.0,80.97135416666667,True,71.31994047619048,True,88.95665262212763,11.933364788221553,89.02592482648106,4.031764884425417,4,75,79.77864583333333,90,68.984375,0.3603935781565237,14.876511677292953,object,True_True
348,156,156.0,156.0,,156.0,156.0,73.0,81.90885416666666,True,73.78683035714286,True,88.95665262212763,11.933364788221553,89.02592482648106,4.031764884425417,4,90,82.90625000000001,25,70.65104166666666,0.3603935781565237,14.876511677292953,object,True_True
349,157,157.0,157.0,,157.0,157.0,73.0,81.12239583333334,True,72.50037202380952,True,88.95665262212763,11.933364788221553,89.02592482648106,4.031764884425417,4,90,81.49999999999999,50,69.375,0.3603935781565237,14.876511677292953,object,True_True
350,158,158.0,158.0,,158.0,158.0,73.0,80.90364583333333,True,72.71502976190476,True,88.95665262212763,11.933364788221553,89.02592482648106,4.031764884425417,4,90,81.80989583333333,75,69.84375,0.3603935781565237,14.876511677292953,object,True_True
351,159,159.0,159.0,,159.0,159.0,73.0,81.35416666666667,True,72.15922619047619,True,88.95665262212763,11.933364788221553,89.02592482648106,4.031764884425417,4,90,79.59635416666667,90,70.36458333333333,0.3603935781565237,14.876511677292953,object,True_True
352,160,160.0,160.0,,160.0,160.0,86.6,94.27777777777777,True,92.80158730158728,True,88.81334823660791,14.522321577910786,88.85400800161142,6.492107415128579,4,25,91.73611111111113,25,96.66666666666666,0.5304477487039775,17.6745745408373,rgb,True_True
353,161,161.0,161.0,,161.0,161.0,86.6,93.61805555555556,True,93.42063492063492,True,88.81334823660791,14.522321577910786,88.85400800161142,6.492107415128579,4,25,92.79861111111113,50,96.59722222222223,0.5304477487039775,17.6745745408373,rgb,True_True
354,162,162.0,162.0,,162.0,162.0,86.6,94.36111111111113,True,93.59523809523807,True,88.81334823660791,19.64677033674712,88.85400800161142,10.18173261238083,4,25,94.13194444444444,75,95.48611111111113,0.5304477487039775,22.366620960277423,rgb,True_True
355,163,163.0,163.0,,163.0,163.0,86.6,84.1388888888889,True,85.3611111111111,True,88.81334823660791,44.76633328805277,88.85400800161142,45.251187915918855,4,25,83.2152777777778,90,95.55555555555556,0.5304477487039775,36.66517634072925,rgb,True_True
356,164,164.0,164.0,,164.0,164.0,86.6,93.78472222222223,True,92.85714285714286,True,88.81334823660791,14.522321577910786,88.85400800161142,6.492107415128579,4,50,92.70833333333331,25,95.83333333333334,0.5304477487039775,17.6745745408373,rgb,True_True
357,165,165.0,165.0,,165.0,165.0,86.6,93.04166666666669,True,91.80853174603176,True,88.81334823660791,14.522321577910786,88.85400800161142,6.492107415128579,4,50,91.51388888888887,50,94.58333333333331,0.5304477487039775,17.6745745408373,rgb,True_True
358,166,166.0,166.0,,166.0,166.0,86.6,91.45833333333331,True,90.5436507936508,True,88.81334823660791,19.64677033674712,88.85400800161142,10.18173261238083,4,50,90.0,75,94.65277777777777,0.5304477487039775,22.366620960277423,rgb,True_True
359,167,167.0,167.0,,167.0,167.0,86.6,84.8611111111111,True,86.13591269841271,True,88.81334823660791,44.76633328805277,88.85400800161142,45.251187915918855,4,50,83.4236111111111,90,96.5277777777778,0.5304477487039775,36.66517634072925,rgb,True_True
360,168,168.0,168.0,,168.0,168.0,86.6,91.73611111111107,True,91.671626984127,True,88.81334823660791,32.52992946257307,88.85400800161142,18.730515597757773,4,75,90.82638888888887,25,96.18055555555556,0.5304477487039775,32.42400088262893,rgb,True_True
361,169,169.0,169.0,,169.0,169.0,86.6,89.5972222222222,True,87.96726190476191,True,88.81334823660791,32.52992946257307,88.85400800161142,18.730515597757773,4,75,86.36805555555556,50,93.40277777777777,0.5304477487039775,32.42400088262893,rgb,True_True
362,170,170.0,170.0,,170.0,170.0,86.6,91.02083333333331,True,90.8531746031746,True,88.81334823660791,32.52992946257307,88.85400800161142,18.730515597757773,4,75,89.9027777777778,75,95.48611111111107,0.5304477487039775,32.42400088262893,rgb,True_True
363,171,171.0,171.0,,171.0,171.0,86.6,84.0625,True,85.8531746031746,True,88.81334823660791,44.76633328805277,88.85400800161142,45.251187915918855,4,75,83.68055555555556,90,95.83333333333334,0.5304477487039775,36.66517634072925,rgb,True_True
364,172,172.0,172.0,,172.0,172.0,86.6,86.93055555555556,True,87.25496031746029,True,88.81334823660791,51.16218255377161,88.85400800161142,55.139367059119465,4,90,84.9375,25,95.69444444444444,0.5304477487039775,34.0102653975118,rgb,True_True
365,173,173.0,173.0,,173.0,173.0,86.6,87.0625,True,87.79563492063492,True,88.81334823660791,51.16218255377161,88.85400800161142,55.139367059119465,4,90,84.875,50,96.18055555555556,0.5304477487039775,34.0102653975118,rgb,True_True
366,174,174.0,174.0,,174.0,174.0,86.6,88.74305555555556,True,89.83829365079364,True,88.81334823660791,51.16218255377161,88.85400800161142,55.139367059119465,4,90,87.72916666666669,75,96.73611111111113,0.5304477487039775,34.0102653975118,rgb,True_True
367,175,175.0,175.0,,175.0,175.0,86.6,84.85416666666666,True,85.45436507936509,True,88.81334823660791,53.524118672465896,88.85400800161142,74.35743489863566,4,90,83.95833333333333,90,94.86111111111107,0.5304477487039775,35.08787105243505,rgb,True_True
368,176,176.0,176.0,,176.0,176.0,72.3,81.7,True,75.75,True,89.0574327258777,13.379649870111287,89.19783288123561,4.421069687110084,4,25,83.16666666666667,25,74.83333333333333,0.2487805373035259,14.658326409788465,shape,True_True
369,177,177.0,177.0,,177.0,177.0,72.3,81.45833333333334,True,76.36190476190475,True,89.0574327258777,13.379649870111287,89.19783288123561,4.421069687110084,4,25,82.04166666666667,50,75.91666666666666,0.2487805373035259,14.658326409788465,shape,True_True
370,178,178.0,178.0,,178.0,178.0,72.3,80.66666666666666,True,73.96666666666667,True,89.0574327258777,13.379649870111287,89.19783288123561,4.421069687110084,4,25,80.91666666666667,75,72.41666666666666,0.2487805373035259,14.658326409788465,shape,True_True
371,179,179.0,179.0,,179.0,179.0,72.3,82.64166666666667,True,76.01190476190476,True,89.0574327258777,13.379649870111287,89.19783288123561,4.421069687110084,4,25,84.54166666666667,90,73.33333333333333,0.2487805373035259,14.658326409788465,shape,True_True
372,180,180.0,180.0,,180.0,180.0,72.3,82.42500000000003,True,76.25,True,89.0574327258777,13.379649870111287,89.19783288123561,4.421069687110084,4,50,85.75,25,74.16666666666666,0.2487805373035259,14.658326409788465,shape,True_True
373,181,181.0,181.0,,181.0,181.0,72.3,82.75,True,75.28333333333333,True,89.0574327258777,13.379649870111287,89.19783288123561,4.421069687110084,4,50,82.25,50,73.33333333333331,0.2487805373035259,14.658326409788465,shape,True_True
374,182,182.0,182.0,,182.0,182.0,72.3,82.65833333333333,True,75.87380952380953,True,89.0574327258777,13.379649870111287,89.19783288123561,4.421069687110084,4,50,85.49999999999999,75,72.66666666666666,0.2487805373035259,14.658326409788465,shape,True_True
375,183,183.0,183.0,,183.0,183.0,72.3,80.93333333333334,True,74.96666666666667,True,89.0574327258777,13.379649870111287,89.19783288123561,4.421069687110084,4,50,83.0,90,71.91666666666667,0.2487805373035259,14.658326409788465,shape,True_True
376,184,184.0,184.0,,184.0,184.0,72.3,82.13333333333333,True,77.67499999999998,True,89.0574327258777,13.379649870111287,89.19783288123561,4.421069687110084,4,75,84.63333333333334,25,76.0,0.2487805373035259,14.658326409788465,shape,True_True
377,185,185.0,185.0,,185.0,185.0,72.3,82.7666666666667,True,76.2357142857143,True,89.0574327258777,13.379649870111287,89.19783288123561,4.421069687110084,4,75,84.95833333333334,50,73.16666666666667,0.2487805373035259,14.658326409788465,shape,True_True
378,186,186.0,186.0,,186.0,186.0,72.3,84.725,True,76.83571428571429,True,89.0574327258777,13.379649870111287,89.19783288123561,4.421069687110084,4,75,84.83333333333333,75,74.91666666666666,0.2487805373035259,14.658326409788465,shape,True_True
379,187,187.0,187.0,,187.0,187.0,72.3,79.98333333333333,True,72.93333333333334,True,89.0574327258777,13.379649870111287,89.19783288123561,4.421069687110084,4,75,81.16666666666666,90,71.41666666666667,0.2487805373035259,14.658326409788465,shape,True_True
380,188,188.0,188.0,,188.0,188.0,72.3,84.94166666666666,True,74.06666666666666,True,89.0574327258777,13.379649870111287,89.19783288123561,4.421069687110084,4,90,81.16666666666666,25,72.58333333333333,0.2487805373035259,14.658326409788465,shape,True_True
381,189,189.0,189.0,,189.0,189.0,72.3,84.2666666666667,True,72.68333333333334,True,89.0574327258777,13.379649870111287,89.19783288123561,4.421069687110084,4,90,78.25,50,71.0,0.2487805373035259,14.658326409788465,shape,True_True
382,190,190.0,190.0,,190.0,190.0,72.3,83.63333333333334,True,75.95,True,89.0574327258777,13.379649870111287,89.19783288123561,4.421069687110084,4,90,82.91666666666667,75,75.08333333333334,0.2487805373035259,14.658326409788465,shape,True_True
383,191,191.0,191.0,,191.0,191.0,72.3,79.85833333333333,True,74.7452380952381,True,89.0574327258777,13.379649870111287,89.19783288123561,4.421069687110084,4,90,81.625,90,72.83333333333333,0.2487805373035259,14.658326409788465,shape,True_True
384,0,0.0,0.0,,,,73.0,81.390625,False,71.50595238095238,False,89.27024075454399,9.16481253179031,89.31243414358913,2.5625587331231388,5,25,80.53385416666666,25,68.22916666666666,0.2923887062744878,16.516323951899825,object,False_False
385,1,1.0,1.0,,,,73.0,80.44010416666667,False,71.796875,False,89.27024075454399,9.16481253179031,89.31243414358913,2.5625587331231388,5,25,79.83072916666667,50,69.63541666666667,0.2923887062744878,16.516323951899825,object,False_False
386,2,2.0,2.0,,,,73.0,79.1875,False,71.11979166666666,False,89.27024075454399,9.16481253179031,89.31243414358913,2.5625587331231388,5,25,79.98697916666667,75,68.17708333333333,0.2923887062744878,16.516323951899825,object,False_False
387,3,3.0,3.0,,,,73.0,80.66666666666667,False,71.34895833333333,False,89.27024075454399,9.16481253179031,89.31243414358913,2.5625587331231388,5,25,79.83072916666666,90,68.46354166666666,0.2923887062744878,16.516323951899825,object,False_False
388,4,4.0,4.0,,,,73.0,81.6953125,False,72.484375,False,89.27024075454399,9.16481253179031,89.31243414358913,2.5625587331231388,5,50,80.32552083333333,25,69.81770833333333,0.2923887062744878,16.516323951899825,object,False_False
389,5,5.0,5.0,,,,73.0,81.32291666666666,False,72.40773809523809,False,89.27024075454399,9.16481253179031,89.31243414358913,2.5625587331231388,5,50,80.078125,50,70.26041666666666,0.2923887062744878,16.516323951899825,object,False_False
390,6,6.0,6.0,,,,73.0,81.4375,False,72.18080357142857,False,89.27024075454399,9.16481253179031,89.31243414358913,2.5625587331231388,5,50,78.64583333333333,75,70.80729166666666,0.2923887062744878,16.516323951899825,object,False_False
391,7,7.0,7.0,,,,73.0,81.29427083333333,False,71.87053571428572,False,89.27024075454399,9.16481253179031,89.31243414358913,2.5625587331231388,5,50,79.7265625,90,69.63541666666666,0.2923887062744878,16.516323951899825,object,False_False
392,8,8.0,8.0,,,,73.0,80.32552083333334,False,70.08258928571428,False,89.27024075454399,9.16481253179031,89.31243414358913,2.5625587331231388,5,75,76.30208333333333,25,69.14062499999999,0.2923887062744878,16.516323951899825,object,False_False
393,9,9.0,9.0,,,,73.0,80.61197916666666,False,69.7559523809524,False,89.27024075454399,9.16481253179031,89.31243414358913,2.5625587331231388,5,75,77.3046875,50,67.23958333333333,0.2923887062744878,16.516323951899825,object,False_False
394,10,10.0,10.0,,,,73.0,79.8125,False,72.15550595238095,False,89.27024075454399,9.16481253179031,89.31243414358913,2.5625587331231388,5,75,80.32552083333333,75,69.92187499999999,0.2923887062744878,16.516323951899825,object,False_False
395,11,11.0,11.0,,,,73.0,80.30729166666667,False,69.46428571428571,False,89.27024075454399,9.16481253179031,89.31243414358913,2.5625587331231388,5,75,76.78385416666666,90,67.39583333333333,0.2923887062744878,16.516323951899825,object,False_False
396,12,12.0,12.0,,,,73.0,81.09114583333333,False,71.87351190476191,False,89.27024075454399,9.16481253179031,89.31243414358913,2.5625587331231388,5,90,78.515625,25,70.234375,0.2923887062744878,16.516323951899825,object,False_False
397,13,13.0,13.0,,,,73.0,78.5,False,70.80059523809524,False,89.27024075454399,9.16481253179031,89.31243414358913,2.5625587331231388,5,90,78.25520833333333,50,69.40104166666666,0.2923887062744878,16.516323951899825,object,False_False
398,14,14.0,14.0,,,,73.0,80.21614583333333,False,72.07366071428572,False,89.27024075454399,9.16481253179031,89.31243414358913,2.5625587331231388,5,90,79.75260416666666,75,70.36458333333333,0.2923887062744878,16.516323951899825,object,False_False
399,15,15.0,15.0,,,,73.0,80.30989583333333,False,70.19642857142857,False,89.27024075454399,9.16481253179031,89.31243414358913,2.5625587331231388,5,90,78.28125,90,67.29166666666666,0.2923887062744878,16.516323951899825,object,False_False
400,16,16.0,16.0,,,,86.6,94.36805555555556,False,92.13095238095238,False,89.20976412777675,8.088749871617091,89.25513388492966,3.6243074940079514,5,25,92.5347222222222,25,94.375,0.22253771382200954,17.289661272439407,rgb,False_False
401,17,17.0,17.0,,,,86.6,93.21527777777777,False,91.0873015873016,False,89.20976412777675,8.088749871617091,89.25513388492966,3.6243074940079514,5,25,92.42361111111113,50,92.7777777777778,0.22253771382200954,17.289661272439407,rgb,False_False
402,18,18.0,18.0,,,,86.6,93.86111111111113,False,91.48214285714286,False,89.20976412777675,8.088749871617091,89.25513388492966,3.6243074940079514,5,25,90.3472222222222,75,95.27777777777777,0.22253771382200954,17.289661272439407,rgb,False_False
